"","AGBN","seed","seedrich","type","time"
"286",431.81563084128,185.22616,1,"SF","first"
"287",231.58541908152,1111.35696,2,"SF","first"
"288",20.633893236432,0,0,"SF","first"
"289",53.616870997704,0,0,"SF","first"
"290",118.04488064712,0,0,"SF","first"
"291",696.6324406944,0,0,"SF","first"
"292",200.75700919176,0,0,"SF","first"
"293",5.2478405704872,0,0,"SF","first"
"294",31.475574930744,0,0,"SF","first"
"295",93.069347145264,0,0,"SF","first"
"296",546.92804314512,2222.71392,2,"SF","first"
"297",103.874679816768,0,0,"SF","first"
"298",205.7833292004,1481.80928,4,"SF","first"
"299",63.54342709344,0,0,"SF","first"
"300",190.4255027892,0,0,"SF","first"
"301",52.547550669936,555.67848,1,"SF","first"
"302",264.63433618944,0,0,"SF","first"
"303",35.816553897264,0,0,"SF","first"
"304",9.2950559928576,0,0,"SF","first"
"305",40.594741106976,0,0,"SF","first"
"306",156.2004823932,0,0,"SF","first"
"307",88.485626647152,0,0,"SF","first"
"308",262.34422445952,0,0,"SF","first"
"309",33.333757600248,0,0,"SF","first"
"310",124.60373284464,0,0,"SF","first"
"311",45.87710708448,0,0,"SF","first"
"312",31.642547299776,0,0,"SF","first"
"313",71.123627427048,0,0,"SF","first"
"314",52.985991843288,2407.94008,2,"SF","first"
"315",8.4306677120568,0,0,"SF","first"
"316",6.4630972370664,0,0,"SF","first"
"317",133.12630653336,0,0,"SF","first"
"318",10.136770688016,0,0,"SF","first"
"319",8.2804699182744,0,0,"SF","first"
"320",301.68422375112,0,0,"SF","first"
"321",47.358573547824,0,0,"SF","first"
"322",9.5630961304872,0,0,"SF","first"
"323",76.0258362024,740.90464,1,"SF","first"
"324",88.045851667536,185.22616,1,"SF","first"
"325",60.896370873744,370.45232,1,"SF","first"
"326",55.395697798728,0,0,"SF","first"
"327",37.12201397604,0,0,"SF","first"
"328",64.668778492752,0,0,"SF","first"
"329",27.502491115512,0,0,"SF","first"
"330",146.47501720656,0,0,"SF","first"
"331",63.065969284752,0,0,"SF","first"
"332",40.377196184472,0,0,"SF","first"
"333",62.820459264528,0,0,"SF","first"
"334",54.6569148384,0,0,"SF","first"
"335",31.91198737356,0,0,"SF","first"
"336",36.575579329128,0,0,"SF","first"
"337",55.36775511792,0,0,"SF","first"
"338",26.386128897912,0,0,"SF","first"
"339",36.267750293544,0,0,"SF","first"
"340",11.403225339912,0,0,"SF","first"
"341",12.917431703232,0,0,"SF","first"
"342",90.506029300344,2407.94008,5,"SF","first"
"343",9.2347388077392,0,0,"SF","first"
"344",101.82641294196,0,0,"SF","first"
"345",93.338854469784,0,0,"SF","first"
"346",29.989580251176,0,0,"SF","first"
"347",2.4545666797344,0,0,"SF","first"
"348",4.880240201592,0,0,"SF","first"
"349",18.623309190696,2407.94008,1,"SF","first"
"350",22.00617812988,370.45232,2,"SF","first"
"351",7.2233656867008,1111.35696,1,"SF","first"
"352",8.9581880894688,0,0,"SF","first"
"353",3.2712461675712,0,0,"SF","first"
"354",4.1554465151976,185.22616,1,"SF","first"
"355",12.751681055904,0,0,"SF","first"
"356",14.400994147848,0,0,"SF","first"
"357",7.98411946248,0,0,"SF","first"
"358",8.1251509809456,0,0,"SF","first"
"359",9.7232470331976,0,0,"SF","first"
"360",19.943553222936,0,0,"SF","first"
"361",16.516601426304,0,0,"SF","first"
"362",90.560390311944,3889.74936,1,"SF","first"
"363",1.7096358812904,0,0,"SF","first"
"364",25.470218707416,0,0,"SF","first"
"365",19.205700564456,0,0,"SF","first"
"366",42.370552833336,0,0,"SF","first"
"367",47.819521300824,9076.08184,1,"SF","first"
"368",31.820829000912,25190.75776,2,"SF","first"
"369",16.767379420848,0,0,"SF","first"
"370",17.296396127136,0,0,"SF","first"
"371",54.835174122624,0,0,"SF","first"
"372",43.587544568904,0,0,"SF","first"
"373",10.8991508107608,0,0,"SF","first"
"374",17.764080162192,370.45232,2,"SF","first"
"375",40.498045757064,5186.33248,3,"SF","first"
"376",28.981514135448,1667.03544,3,"SF","first"
"377",47.224150535016,5556.7848,2,"SF","first"
"378",226.94523038208,740.90464,1,"SF","first"
"379",111.717639984384,3889.74936,2,"SF","first"
"380",23.883953180472,10557.89112,1,"SF","first"
"381",22.521755897424,0,0,"SF","first"
"382",12.150235306944,0,0,"SF","first"
"383",32.01616997208,0,0,"SF","first"
"384",24.637284716688,0,0,"SF","first"
"385",38.45576419776,5186.33248,1,"SF","first"
"386",98.055484839144,7779.49872,4,"SF","first"
"387",67.339663889904,0,0,"SF","first"
"388",18.60037668972,7223.82024,3,"SF","first"
"389",137.05274075472,11113.5696,3,"SF","first"
"390",42.933351826008,0,0,"SF","first"
"391",22.500280495728,0,0,"SF","first"
"392",38.414248076736,18522.616,1,"SF","first"
"393",20.42785939824,3148.84472,1,"SF","first"
"394",6.2349412692672,0,0,"SF","first"
"395",6.1889686661376,0,0,"SF","first"
"396",9.7576637181912,0,0,"SF","first"
"397",31.973958926784,0,0,"SF","first"
"398",24.755421842928,0,0,"SF","first"
"399",16.752909304152,0,0,"SF","first"
"400",4.3141414394736,0,0,"SF","first"
"401",101.215417588488,0,0,"SF","first"
"402",161.18981449704,19448.7468,4,"SF","first"
"403",99.724087683864,0,0,"SF","first"
